-174050000.0 -0.624
-174000000.0 -0.074
-173950000.0 0.476
-173900000.0 1.025
-173850000.0 1.573
-173800000.0 2.12
-173750000.0 2.666
-173700000.0 3.212
-173650000.0 3.753
-173600000.0 4.294
-173550000.0 4.831
-173500000.0 5.368
-173450000.0 5.9
-173400000.0 6.432
-173350000.0 6.958
-173300000.0 7.485
-173250000.0 8.002
-173200000.0 8.52
-173150000.0 9.029
-173100000.0 9.539
-173050000.0 10.04
-173000000.0 10.542
-172950000.0 11.036
-172900000.0 11.531
-172850000.0 12.016
-172800000.0 12.502
-172750000.0 12.98
-172700000.0 13.458
-172650000.0 13.929
-172600000.0 14.401
-172550000.0 14.866
-172500000.0 15.332
-172450000.0 15.791
-172400000.0 16.249
-172350000.0 16.701
-172300000.0 17.153
-172250000.0 17.6
-172200000.0 18.047
-172150000.0 18.49
-172100000.0 18.932
-172050000.0 19.368
-172000000.0 19.804
-171950000.0 20.235
-171900000.0 20.666
-171850000.0 21.092
-171800000.0 21.519
-171750000.0 21.941
-171700000.0 22.363
-171650000.0 22.78
-171600000.0 23.198
-171550000.0 23.61
-171500000.0 24.023
-171450000.0 24.431
-171400000.0 24.84
-171350000.0 25.245
-171300000.0 25.65
-171250000.0 26.049
-171200000.0 26.448
-171150000.0 26.842
-171100000.0 27.237
-171050000.0 27.627
-171000000.0 28.017
-170950000.0 28.402
-170900000.0 28.787
-170850000.0 29.166
-170800000.0 29.544
-170750000.0 29.917
-170700000.0 30.29
-170650000.0 30.658
-170600000.0 31.026
-170550000.0 31.389
-170500000.0 31.751
-170450000.0 32.105
-170400000.0 32.46
-170350000.0 32.808
-170300000.0 33.156
-170250000.0 33.499
-170200000.0 33.841
-170150000.0 34.176
-170100000.0 34.512
-170050000.0 34.838
-170000000.0 35.164
-169950000.0 35.483
-169900000.0 35.803
-169850000.0 36.115
-169800000.0 36.428
-169750000.0 36.731
-169700000.0 37.034
-169650000.0 37.327
-169600000.0 37.621
-169550000.0 37.907
-169500000.0 38.193
-169450000.0 38.472
-169400000.0 38.751
-169350000.0 39.018
-169300000.0 39.286
-169250000.0 39.545
-169200000.0 39.805
-169150000.0 40.057
-169100000.0 40.31
-169050000.0 40.554
-169000000.0 40.798
-168950000.0 41.031
-168900000.0 41.264
-168850000.0 41.49
-168800000.0 41.716
-168750000.0 41.935
-168700000.0 42.153
-168650000.0 42.361
-168600000.0 42.569
-168550000.0 42.768
-168500000.0 42.967
-168450000.0 43.158
-168400000.0 43.349
-168350000.0 43.532
-168300000.0 43.715
-168250000.0 43.885
-168200000.0 44.056
-168150000.0 44.218
-168100000.0 44.38
-168050000.0 44.534
-168000000.0 44.687
-167950000.0 44.83
-167900000.0 44.972
-167850000.0 45.104
-167800000.0 45.235
-167750000.0 45.358
-167700000.0 45.481
-167650000.0 45.595
-167600000.0 45.71
-167550000.0 45.81
-167500000.0 45.911
-167450000.0 46.003
-167400000.0 46.095
-167350000.0 46.179
-167300000.0 46.263
-167250000.0 46.335
-167200000.0 46.407
-167150000.0 46.468
-167100000.0 46.528
-167050000.0 46.58
-167000000.0 46.632
-166950000.0 46.674
-166900000.0 46.717
-166850000.0 46.744
-166800000.0 46.771
-166750000.0 46.789
-166700000.0 46.806
-166650000.0 46.814
-166600000.0 46.822
-166550000.0 46.816
-166500000.0 46.81
-166450000.0 46.791
-166400000.0 46.772
-166350000.0 46.742
-166300000.0 46.713
-166250000.0 46.674
-166200000.0 46.634
-166150000.0 46.581
-166100000.0 46.527
-166050000.0 46.465
-166000000.0 46.402
-165950000.0 46.332
-165900000.0 46.262
-165850000.0 46.181
-165800000.0 46.101
-165750000.0 46.011
-165700000.0 45.921
-165650000.0 45.824
-165600000.0 45.728
-165550000.0 45.624
-165500000.0 45.52
-165450000.0 45.406
-165400000.0 45.292
-165350000.0 45.171
-165300000.0 45.05
-165250000.0 44.922
-165200000.0 44.794
-165150000.0 44.656
-165100000.0 44.518
-165050000.0 44.369
-165000000.0 44.221
-164950000.0 44.063
-164900000.0 43.906
-164850000.0 43.74
-164800000.0 43.574
-164750000.0 43.391
-164700000.0 43.209
-164650000.0 43.016
-164600000.0 42.823
-164550000.0 42.619
-164500000.0 42.415
-164450000.0 42.195
-164400000.0 41.976
-164350000.0 41.739
-164300000.0 41.503
-164250000.0 41.252
-164200000.0 41.002
-164150000.0 40.737
-164100000.0 40.472
-164050000.0 40.184
-164000000.0 39.896
-163950000.0 39.59
-163900000.0 39.283
-163850000.0 38.958
-163800000.0 38.634
-163750000.0 38.289
-163700000.0 37.944
-163650000.0 37.572
-163600000.0 37.199
-163550000.0 36.814
-163500000.0 36.429
-163450000.0 36.035
-163400000.0 35.641
-163350000.0 35.244
-163300000.0 34.847
-163250000.0 34.456
-163200000.0 34.065
-163150000.0 33.68
-163100000.0 33.296
-163050000.0 32.917
-163000000.0 32.538
-162950000.0 32.164
-162900000.0 31.79
-162850000.0 31.418
-162800000.0 31.045
-162750000.0 30.671
-162700000.0 30.297
-162650000.0 29.921
-162600000.0 29.545
-162550000.0 29.162
-162500000.0 28.779
-162450000.0 28.387
-162400000.0 27.996
-162350000.0 27.595
-162300000.0 27.193
-162250000.0 26.781
-162200000.0 26.369
-162150000.0 25.936
-162100000.0 25.504
-162050000.0 25.053
-162000000.0 24.601
-161950000.0 24.13
-161900000.0 23.659
-161850000.0 23.166
-161800000.0 22.673
-161750000.0 22.145
-161700000.0 21.617
-161650000.0 21.055
-161600000.0 20.494
-161550000.0 19.898
-161500000.0 19.303
-161450000.0 18.673
-161400000.0 18.043
-161350000.0 17.378
-161300000.0 16.713
-161250000.0 16.022
-161200000.0 15.33
-161150000.0 14.628
-161100000.0 13.926
-161050000.0 13.22
-161000000.0 12.514
-160950000.0 11.812
-160900000.0 11.11
-160850000.0 10.422
-160800000.0 9.735
-160750000.0 9.076
-160700000.0 8.418
-160650000.0 7.792
-160600000.0 7.167
-160550000.0 6.578
-160500000.0 5.989
-160450000.0 5.439
-160400000.0 4.89
-160350000.0 4.393
-160300000.0 3.895
-160250000.0 3.436
-160200000.0 2.976
-160150000.0 2.55
-160100000.0 2.124
-160050000.0 1.73
-160000000.0 1.336
-159950000.0 0.99
-159900000.0 0.643
-159850000.0 0.329
-159800000.0 0.015
-159750000.0 -0.268
-159700000.0 -0.552
-159650000.0 -0.801
-159600000.0 -1.049
-159550000.0 -1.253
-159500000.0 -1.456
-159450000.0 -1.629
-159400000.0 -1.802
-159350000.0 -1.944
-159300000.0 -2.087
-159250000.0 -2.19
-159200000.0 -2.293
-159150000.0 -2.366
-159100000.0 -2.44
-159050000.0 -2.491
-159000000.0 -2.541
-158950000.0 -2.568
-158900000.0 -2.594
-158850000.0 -2.591
-158800000.0 -2.588
-158750000.0 -2.568
-158700000.0 -2.548
-158650000.0 -2.511
-158600000.0 -2.473
-158550000.0 -2.413
-158500000.0 -2.353
-158450000.0 -2.276
-158400000.0 -2.199
-158350000.0 -2.108
-158300000.0 -2.016
-158250000.0 -1.909
-158200000.0 -1.802
-158150000.0 -1.675
-158100000.0 -1.548
-158050000.0 -1.408
-158000000.0 -1.268
-157950000.0 -1.115
-157900000.0 -0.962
-157850000.0 -0.791
-157800000.0 -0.619
-157750000.0 -0.432
-157700000.0 -0.246
-157650000.0 -0.047
-157600000.0 0.151
-157550000.0 0.364
-157500000.0 0.576
-157450000.0 0.807
-157400000.0 1.038
-157350000.0 1.281
-157300000.0 1.524
-157250000.0 1.779
-157200000.0 2.035
-157150000.0 2.306
-157100000.0 2.577
-157050000.0 2.864
-157000000.0 3.151
-156950000.0 3.45
-156900000.0 3.749
-156850000.0 4.06
-156800000.0 4.371
-156750000.0 4.701
-156700000.0 5.032
-156650000.0 5.375
-156600000.0 5.719
-156550000.0 6.075
-156500000.0 6.431
-156450000.0 6.801
-156400000.0 7.171
-156350000.0 7.559
-156300000.0 7.947
-156250000.0 8.348
-156200000.0 8.749
-156150000.0 9.161
-156100000.0 9.574
-156050000.0 10.001
-156000000.0 10.427
-155950000.0 10.87
-155900000.0 11.313
-155850000.0 11.768
-155800000.0 12.223
-155750000.0 12.69
-155700000.0 13.156
-155650000.0 13.636
-155600000.0 14.116
-155550000.0 14.612
-155500000.0 15.108
-155450000.0 15.616
-155400000.0 16.123
-155350000.0 16.643
-155300000.0 17.162
-155250000.0 17.694
-155200000.0 18.226
-155150000.0 18.774
-155100000.0 19.322
-155050000.0 19.883
-155000000.0 20.443
-154950000.0 21.016
-154900000.0 21.588
-154850000.0 22.173
-154800000.0 22.757
-154750000.0 23.358
-154700000.0 23.959
-154650000.0 24.574
-154600000.0 25.189
-154550000.0 25.815
-154500000.0 26.442
-154450000.0 27.079
-154400000.0 27.716
-154350000.0 28.362
-154300000.0 29.008
-154250000.0 29.66
-154200000.0 30.313
-154150000.0 30.968
-154100000.0 31.622
-154050000.0 32.277
-154000000.0 32.932
-153950000.0 33.584
-153900000.0 34.237
-153850000.0 34.884
-153800000.0 35.531
-153750000.0 36.168
-153700000.0 36.806
-153650000.0 37.433
-153600000.0 38.06
-153550000.0 38.675
-153500000.0 39.289
-153450000.0 39.89
-153400000.0 40.49
-153350000.0 41.066
-153300000.0 41.643
-153250000.0 42.199
-153200000.0 42.756
-153150000.0 43.293
-153100000.0 43.831
-153050000.0 44.35
-153000000.0 44.87
-152950000.0 45.366
-152900000.0 45.863
-152850000.0 46.34
-152800000.0 46.818
-152750000.0 47.279
-152700000.0 47.741
-152650000.0 48.187
-152600000.0 48.634
-152550000.0 49.061
-152500000.0 49.487
-152450000.0 49.898
-152400000.0 50.309
-152350000.0 50.706
-152300000.0 51.103
-152250000.0 51.487
-152200000.0 51.871
-152150000.0 52.238
-152100000.0 52.604
-152050000.0 52.957
-152000000.0 53.31
-151950000.0 53.651
-151900000.0 53.993
-151850000.0 54.323
-151800000.0 54.653
-151750000.0 54.966
-151700000.0 55.279
-151650000.0 55.582
-151600000.0 55.885
-151550000.0 56.177
-151500000.0 56.47
-151450000.0 56.75
-151400000.0 57.03
-151350000.0 57.298
-151300000.0 57.565
-151250000.0 57.823
-151200000.0 58.081
-151150000.0 58.33
-151100000.0 58.579
-151050000.0 58.815
-151000000.0 59.05
-150950000.0 59.276
-150900000.0 59.502
-150850000.0 59.72
-150800000.0 59.938
-150750000.0 60.146
-150700000.0 60.354
-150650000.0 60.55
-150600000.0 60.746
-150550000.0 60.934
-150500000.0 61.122
-150450000.0 61.302
-150400000.0 61.483
-150350000.0 61.652
-150300000.0 61.821
-150250000.0 61.981
-150200000.0 62.142
-150150000.0 62.294
-150100000.0 62.447
-150050000.0 62.592
-150000000.0 62.737
-149950000.0 62.871
-149900000.0 63.005
-149850000.0 63.132
-149800000.0 63.259
-149750000.0 63.378
-149700000.0 63.498
-149650000.0 63.607
-149600000.0 63.717
-149550000.0 63.818
-149500000.0 63.919
-149450000.0 64.013
-149400000.0 64.106
-149350000.0 64.192
-149300000.0 64.278
-149250000.0 64.352
-149200000.0 64.426
-149150000.0 64.493
-149100000.0 64.56
-149050000.0 64.619
-149000000.0 64.679
-148950000.0 64.728
-148900000.0 64.777
-148850000.0 64.819
-148800000.0 64.862
-148750000.0 64.899
-148700000.0 64.937
-148650000.0 64.97
-148600000.0 65.003
-148550000.0 65.032
-148500000.0 65.061
-148450000.0 65.089
-148400000.0 65.116
-148350000.0 65.143
-148300000.0 65.171
-148250000.0 65.198
-148200000.0 65.226
-148150000.0 65.256
-148100000.0 65.286
-148050000.0 65.319
-148000000.0 65.352
-147950000.0 65.389
-147900000.0 65.426
-147850000.0 65.47
-147800000.0 65.515
-147750000.0 65.566
-147700000.0 65.617
-147650000.0 65.675
-147600000.0 65.732
-147550000.0 65.802
-147500000.0 65.872
-147450000.0 65.953
-147400000.0 66.035
-147350000.0 66.127
-147300000.0 66.219
-147250000.0 66.324
-147200000.0 66.429
-147150000.0 66.554
-147100000.0 66.678
-147050000.0 66.815
-147000000.0 66.951
-146950000.0 67.1
-146900000.0 67.248
-146850000.0 67.413
-146800000.0 67.577
-146750000.0 67.755
-146700000.0 67.933
-146650000.0 68.121
-146600000.0 68.309
-146550000.0 68.507
-146500000.0 68.706
-146450000.0 68.919
-146400000.0 69.133
-146350000.0 69.355
-146300000.0 69.578
-146250000.0 69.809
-146200000.0 70.04
-146150000.0 70.283
-146100000.0 70.525
-146050000.0 70.778
-146000000.0 71.03
-145950000.0 71.291
-145900000.0 71.551
-145850000.0 71.82
-145800000.0 72.088
-145750000.0 72.367
-145700000.0 72.646
-145650000.0 72.932
-145600000.0 73.218
-145550000.0 73.511
-145500000.0 73.805
-145450000.0 74.105
-145400000.0 74.405
-145350000.0 74.714
-145300000.0 75.022
-145250000.0 75.336
-145200000.0 75.65
-145150000.0 75.968
-145100000.0 76.287
-145050000.0 76.611
-145000000.0 76.935
-144950000.0 77.263
-144900000.0 77.592
-144850000.0 77.923
-144800000.0 78.255
-144750000.0 78.589
-144700000.0 78.923
-144650000.0 79.26
-144600000.0 79.597
-144550000.0 79.936
-144500000.0 80.275
-144450000.0 80.615
-144400000.0 80.954
-144350000.0 81.295
-144300000.0 81.635
-144250000.0 81.976
-144200000.0 82.316
-144150000.0 82.656
-144100000.0 82.995
-144050000.0 83.334
-144000000.0 83.673
-143950000.0 84.01
-143900000.0 84.347
-143850000.0 84.681
-143800000.0 85.015
-143750000.0 85.348
-143700000.0 85.68
-143650000.0 86.011
-143600000.0 86.342
-143550000.0 86.671
-143500000.0 87.0
-143450000.0 87.328
-143400000.0 87.656
-143350000.0 87.984
-143300000.0 88.312
-143250000.0 88.639
-143200000.0 88.967
-143150000.0 89.295
-143100000.0 89.622
-143050000.0 89.951
-143000000.0 90.28
-142950000.0 90.61
-142900000.0 90.94
-142850000.0 91.271
-142800000.0 91.602
-142750000.0 91.936
-142700000.0 92.269
-142650000.0 92.606
-142600000.0 92.942
-142550000.0 93.28
-142500000.0 93.619
-142450000.0 93.961
-142400000.0 94.303
-142350000.0 94.65
-142300000.0 94.997
-142250000.0 95.348
-142200000.0 95.698
-142150000.0 96.053
-142100000.0 96.408
-142050000.0 96.768
-142000000.0 97.128
-141950000.0 97.493
-141900000.0 97.857
-141850000.0 98.225
-141800000.0 98.593
-141750000.0 98.964
-141700000.0 99.334
-141650000.0 99.708
-141600000.0 100.082
-141550000.0 100.458
-141500000.0 100.834
-141450000.0 101.211
-141400000.0 101.588
-141350000.0 101.967
-141300000.0 102.345
-141250000.0 102.725
-141200000.0 103.104
-141150000.0 103.484
-141100000.0 103.863
-141050000.0 104.242
-141000000.0 104.621
-140950000.0 105.0
-140900000.0 105.379
-140850000.0 105.756
-140800000.0 106.133
-140750000.0 106.508
-140700000.0 106.882
-140650000.0 107.254
-140600000.0 107.625
-140550000.0 107.992
-140500000.0 108.359
-140450000.0 108.717
-140400000.0 109.074
-140350000.0 109.424
-140300000.0 109.774
-140250000.0 110.115
-140200000.0 110.455
-140150000.0 110.784
-140100000.0 111.112
-140050000.0 111.423
-140000000.0 111.734
-139950000.0 112.032
-139900000.0 112.329
-139850000.0 112.611
-139800000.0 112.893
-139750000.0 113.152
-139700000.0 113.41
-139650000.0 113.648
-139600000.0 113.885
-139550000.0 114.105
-139500000.0 114.324
-139450000.0 114.526
-139400000.0 114.728
-139350000.0 114.902
-139300000.0 115.075
-139250000.0 115.23
-139200000.0 115.385
-139150000.0 115.522
-139100000.0 115.658
-139050000.0 115.769
-139000000.0 115.88
-138950000.0 115.965
-138900000.0 116.049
-138850000.0 116.113
-138800000.0 116.177
-138750000.0 116.219
-138700000.0 116.261
-138650000.0 116.265
-138600000.0 116.269
-138550000.0 116.246
-138500000.0 116.224
-138450000.0 116.173
-138400000.0 116.123
-138350000.0 116.028
-138300000.0 115.934
-138250000.0 115.791
-138200000.0 115.649
-138150000.0 115.464
-138100000.0 115.279
-138050000.0 115.046
-138000000.0 114.813
-137950000.0 114.496
-137900000.0 114.18
-137850000.0 113.816
-137800000.0 113.452
-137750000.0 113.045
-137700000.0 112.639
-137650000.0 112.192
-137600000.0 111.746
-137550000.0 111.262
-137500000.0 110.778
-137450000.0 110.278
-137400000.0 109.778
-137350000.0 109.268
-137300000.0 108.758
-137250000.0 108.243
-137200000.0 107.729
-137150000.0 107.223
-137100000.0 106.717
-137050000.0 106.22
-137000000.0 105.723
-136950000.0 105.233
-136900000.0 104.744
-136850000.0 104.26
-136800000.0 103.777
-136750000.0 103.3
-136700000.0 102.824
-136650000.0 102.35
-136600000.0 101.876
-136550000.0 101.403
-136500000.0 100.931
-136450000.0 100.46
-136400000.0 99.988
-136350000.0 99.515
-136300000.0 99.041
-136250000.0 98.565
-136200000.0 98.088
-136150000.0 97.608
-136100000.0 97.127
-136050000.0 96.641
-136000000.0 96.156
-135950000.0 95.66
-135900000.0 95.164
-135850000.0 94.659
-135800000.0 94.154
-135750000.0 93.639
-135700000.0 93.124
-135650000.0 92.6
-135600000.0 92.076
-135550000.0 91.542
-135500000.0 91.007
-135450000.0 90.465
-135400000.0 89.923
-135350000.0 89.375
-135300000.0 88.827
-135250000.0 88.275
-135200000.0 87.722
-135150000.0 87.165
-135100000.0 86.609
-135050000.0 86.049
-135000000.0 85.489
-134950000.0 84.928
-134900000.0 84.368
-134850000.0 83.807
-134800000.0 83.246
-134750000.0 82.685
-134700000.0 82.125
-134650000.0 81.567
-134600000.0 81.01
-134550000.0 80.458
-134500000.0 79.905
-134450000.0 79.361
-134400000.0 78.817
-134350000.0 78.284
-134300000.0 77.751
-134250000.0 77.239
-134200000.0 76.728
-134150000.0 76.239
-134100000.0 75.749
-134050000.0 75.284
-134000000.0 74.819
-133950000.0 74.379
-133900000.0 73.94
-133850000.0 73.544
-133800000.0 73.148
-133750000.0 72.791
-133700000.0 72.434
-133650000.0 72.114
-133600000.0 71.794
-133550000.0 71.514
-133500000.0 71.234
-133450000.0 71.013
-133400000.0 70.793
-133350000.0 70.611
-133300000.0 70.429
-133250000.0 70.286
-133200000.0 70.143
-133150000.0 70.054
-133100000.0 69.966
-133050000.0 69.933
-133000000.0 69.899
-132950000.0 69.91
-132900000.0 69.921
-132850000.0 69.981
-132800000.0 70.042
-132750000.0 70.184
-132700000.0 70.327
-132650000.0 70.523
-132600000.0 70.719
-132550000.0 70.971
-132500000.0 71.222
-132450000.0 71.546
-132400000.0 71.87
-132350000.0 72.263
-132300000.0 72.657
-132250000.0 73.109
-132200000.0 73.56
-132150000.0 74.074
-132100000.0 74.588
-132050000.0 75.188
-132000000.0 75.788
-131950000.0 76.464
-131900000.0 77.141
-131850000.0 77.861
-131800000.0 78.581
-131750000.0 79.321
-131700000.0 80.061
-131650000.0 80.794
-131600000.0 81.527
-131550000.0 81.88
-131500000.0 82.234
-131450000.0 82.929
-131400000.0 83.625
-131350000.0 84.171
-131300000.0 84.717
-131250000.0 85.026
-131200000.0 85.334
-131150000.0 85.542
-131100000.0 85.749
-131050000.0 85.869
-131000000.0 85.989
-130950000.0 85.99
-130900000.0 85.99
-130850000.0 85.934
-130800000.0 85.877
-130750000.0 85.773
-130700000.0 85.669
-130650000.0 85.495
-130600000.0 85.32
-130550000.0 85.108
-130500000.0 84.896
-130450000.0 84.65
-130400000.0 84.404
-130350000.0 84.104
-130300000.0 83.804
-130250000.0 83.469
-130200000.0 83.133
-130150000.0 82.768
-130100000.0 82.402
-130050000.0 81.997
-130000000.0 81.592
-129950000.0 81.15
-129900000.0 80.708
-129850000.0 80.239
-129800000.0 79.771
-129750000.0 79.276
-129700000.0 78.782
-129650000.0 78.248
-129600000.0 77.714
-129550000.0 77.159
-129500000.0 76.603
-129450000.0 76.026
-129400000.0 75.449
-129350000.0 74.85
-129300000.0 74.25
-129250000.0 73.627
-129200000.0 73.004
-129150000.0 72.366
-129100000.0 71.729
-129050000.0 71.078
-129000000.0 70.427
-128950000.0 69.762
-128900000.0 69.097
-128850000.0 68.421
-128800000.0 67.745
-128750000.0 67.062
-128700000.0 66.38
-128650000.0 65.693
-128600000.0 65.006
-128550000.0 64.315
-128500000.0 63.625
-128450000.0 62.935
-128400000.0 62.244
-128350000.0 61.557
-128300000.0 60.869
-128250000.0 60.186
-128200000.0 59.502
-128150000.0 58.826
-128100000.0 58.15
-128050000.0 57.484
-128000000.0 56.819
-127950000.0 56.162
-127900000.0 55.506
-127850000.0 54.86
-127800000.0 54.214
-127750000.0 53.583
-127700000.0 52.951
-127650000.0 52.336
-127600000.0 51.721
-127550000.0 51.12
-127500000.0 50.519
-127450000.0 49.933
-127400000.0 49.346
-127350000.0 48.784
-127300000.0 48.221
-127250000.0 47.679
-127200000.0 47.137
-127150000.0 46.613
-127100000.0 46.089
-127050000.0 45.588
-127000000.0 45.086
-126950000.0 44.616
-126900000.0 44.147
-126850000.0 43.699
-126800000.0 43.251
-126750000.0 42.825
-126700000.0 42.398
-126650000.0 42.003
-126600000.0 41.608
-126550000.0 41.236
-126500000.0 40.863
-126450000.0 40.509
-126400000.0 40.155
-126350000.0 39.826
-126300000.0 39.496
-126250000.0 39.191
-126200000.0 38.886
-126150000.0 38.598
-126100000.0 38.31
-126050000.0 38.042
-126000000.0 37.774
-125950000.0 37.533
-125900000.0 37.292
-125850000.0 37.067
-125800000.0 36.842
-125750000.0 36.635
-125700000.0 36.427
-125650000.0 36.249
-125600000.0 36.071
-125550000.0 35.909
-125500000.0 35.747
-125450000.0 35.602
-125400000.0 35.456
-125350000.0 35.34
-125300000.0 35.225
-125250000.0 35.125
-125200000.0 35.026
-125150000.0 34.943
-125100000.0 34.859
-125050000.0 34.805
-125000000.0 34.751
-124950000.0 34.714
-124900000.0 34.678
-124850000.0 34.658
-124800000.0 34.637
-124750000.0 34.646
-124700000.0 34.656
-124650000.0 34.685
-124600000.0 34.714
-124550000.0 34.761
-124500000.0 34.808
-124450000.0 34.885
-124400000.0 34.962
-124350000.0 35.063
-124300000.0 35.164
-124250000.0 35.285
-124200000.0 35.406
-124150000.0 35.558
-124100000.0 35.711
-124050000.0 35.889
-124000000.0 36.067
-123950000.0 36.265
-123900000.0 36.462
-123850000.0 36.685
-123800000.0 36.907
-123750000.0 37.154
-123700000.0 37.4
-123650000.0 37.662
-123600000.0 37.924
-123550000.0 38.205
-123500000.0 38.485
-123450000.0 38.787
-123400000.0 39.09
-123350000.0 39.404
-123300000.0 39.719
-123250000.0 40.045
-123200000.0 40.372
-123150000.0 40.718
-123100000.0 41.064
-123050000.0 41.419
-123000000.0 41.774
-122950000.0 42.139
-122900000.0 42.503
-122850000.0 42.879
-122800000.0 43.256
-122750000.0 43.64
-122700000.0 44.025
-122650000.0 44.415
-122600000.0 44.806
-122550000.0 45.203
-122500000.0 45.6
-122450000.0 46.005
-122400000.0 46.409
-122350000.0 46.818
-122300000.0 47.228
-122250000.0 47.645
-122200000.0 48.062
-122150000.0 48.492
-122100000.0 48.922
-122050000.0 49.363
-122000000.0 49.804
-121950000.0 50.256
-121900000.0 50.708
-121850000.0 51.178
-121800000.0 51.649
-121750000.0 52.138
-121700000.0 52.628
-121650000.0 53.135
-121600000.0 53.642
-121550000.0 54.169
-121500000.0 54.696
-121450000.0 55.258
-121400000.0 55.819
-121350000.0 56.406
-121300000.0 56.993
-121250000.0 57.605
-121200000.0 58.218
-121150000.0 58.862
-121100000.0 59.505
-121050000.0 60.178
-121000000.0 60.85
-120950000.0 61.541
-120900000.0 62.232
-120850000.0 62.94
-120800000.0 63.647
-120750000.0 64.371
-120700000.0 65.094
-120650000.0 65.83
-120600000.0 66.566
-120550000.0 67.308
-120500000.0 68.049
-120450000.0 68.795
-120400000.0 69.54
-120350000.0 70.287
-120300000.0 71.033
-120250000.0 71.777
-120200000.0 72.522
-120150000.0 73.265
-120100000.0 74.009
-120050000.0 74.753
-120000000.0 75.497
-119950000.0 76.243
-119900000.0 76.988
-119850000.0 77.738
-119800000.0 78.488
-119750000.0 79.244
-119700000.0 79.999
-119650000.0 80.76
-119600000.0 81.522
-119550000.0 82.291
-119500000.0 83.06
-119450000.0 83.84
-119400000.0 84.62
-119350000.0 85.413
-119300000.0 86.206
-119250000.0 87.012
-119200000.0 87.818
-119150000.0 88.639
-119100000.0 89.459
-119050000.0 90.296
-119000000.0 91.133
-118950000.0 91.995
-118900000.0 92.858
-118850000.0 93.742
-118800000.0 94.625
-118750000.0 95.533
-118700000.0 96.441
-118650000.0 97.373
-118600000.0 98.306
-118550000.0 99.262
-118500000.0 100.218
-118450000.0 101.191
-118400000.0 102.164
-118350000.0 103.14
-118300000.0 104.115
-118250000.0 105.086
-118200000.0 106.057
-118150000.0 107.015
-118100000.0 107.973
-118050000.0 108.912
-118000000.0 109.851
-117950000.0 110.755
-117900000.0 111.658
-117850000.0 112.52
-117800000.0 113.382
-117750000.0 114.2
-117700000.0 115.017
-117650000.0 115.787
-117600000.0 116.556
-117550000.0 117.272
-117500000.0 117.988
-117450000.0 118.626
-117400000.0 119.264
-117350000.0 119.852
-117300000.0 120.439
-117250000.0 120.982
